,claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause,count_claim_id,group
1429,1430,148,28061.11,21047.44,RECIFE,8,False,meat,1,125 - 150
1430,1431,167,20304.47,19373.84,RECIFE,8,False,meat,1,150 - 175
1431,1432,281,62717.98,47574.26,RECIFE,14,False,unknown,1,275 - 300
1432,1433,276,43686.13,36192.32,NATAL,14,False,meat,1,275 - 300
1433,1434,185,24508.09,16675.31,RECIFE,7,True,meat,1,175 - 200
1434,1435,193,29401.48,26572.81,RECIFE,8,True,unknown,1,175 - 200
1435,1436,100,6622.1,5690.99,RECIFE,2,False,meat,1,100 - 125
1436,1437,172,23793.5,16132.99,NATAL,11,True,vegetable,1,150 - 175
1437,1438,172,15734.01,15368.91,RECIFE,4,True,unknown,1,150 - 175
1438,1439,140,16288.49,11082.66,NATAL,4,False,meat,1,125 - 150
1439,1440,170,28109.12,23018.93,RECIFE,9,False,meat,1,150 - 175
1440,1441,172,6546.85,4478.46,RECIFE,2,True,meat,1,150 - 175
1441,1442,179,21329.98,14710.29,RECIFE,10,False,vegetable,1,175 - 200
1442,1443,176,31055.18,25991.52,NATAL,10,True,meat,1,175 - 200
1443,1444,193,30702.54,21333.78,SAO LUIS,9,False,meat,1,175 - 200
1444,1445,230,29007.18,22488.89,SAO LUIS,15,False,vegetable,1,225 - 250
1445,1446,170,16556.99,11766.49,FORTALEZA,5,False,meat,1,150 - 175
1446,1447,154,22713.35,16086.9,RECIFE,6,False,meat,1,150 - 175
1447,1448,220,36906.8,24705.4,RECIFE,7,False,unknown,1,200 - 225
1448,1449,219,38483.26,35295.55,SAO LUIS,10,False,unknown,1,200 - 225
1449,1450,106,10433.21,7519.99,RECIFE,2,False,unknown,1,100 - 125
1450,1451,178,35754.98,24018.5,NATAL,7,True,unknown,1,175 - 200
1451,1452,150,7383.13,5145.9,RECIFE,2,False,meat,1,150 - 175
1452,1453,228,35228.58,29859.96,SAO LUIS,12,False,meat,1,225 - 250
1453,1454,173,26236.45,21355.32,SAO LUIS,14,False,vegetable,1,150 - 175
1454,1455,185,38238.83,32766.76,RECIFE,9,True,unknown,1,175 - 200
1455,1456,169,23857.71,17153.83,RECIFE,7,False,meat,1,150 - 175
1456,1457,340,39166.8,30710.76,RECIFE,12,False,meat,1,325 - 350
1457,1458,211,15063.92,10184.39,FORTALEZA,4,False,meat,1,200 - 225
1458,1459,255,45724.22,40606.33,SAO LUIS,12,False,unknown,1,250 - 275
1459,1460,177,18953.07,16701.03,SAO LUIS,5,True,unknown,1,175 - 200
1460,1461,202,19838.2,18020.42,RECIFE,5,False,unknown,1,200 - 225
1461,1462,179,18612.65,17577.65,SAO LUIS,12,False,vegetable,1,175 - 200
1462,1463,183,54196.66,46870.39,NATAL,13,False,unknown,1,175 - 200
1463,1464,229,36771.7,34928.59,SAO LUIS,14,False,meat,1,225 - 250
1464,1465,115,16906.2,15757.86,RECIFE,6,False,meat,1,100 - 125
1465,1466,157,45271.13,31679.86,RECIFE,13,False,meat,1,150 - 175
1466,1467,175,40921.27,30409.9,SAO LUIS,9,False,unknown,1,175 - 200
1467,1468,112,9237.67,8306.79,SAO LUIS,2,False,unknown,1,100 - 125
1468,1469,168,5968.71,4931.21,SAO LUIS,3,True,vegetable,1,150 - 175
1469,1470,104,4211.61,3629.7,SAO LUIS,1,False,unknown,1,100 - 125
1470,1471,152,20901.85,16499.84,RECIFE,5,False,unknown,1,150 - 175
1471,1472,159,15136.21,14270.72,RECIFE,10,False,vegetable,1,150 - 175
1472,1473,185,66903.77,48001.78,SAO LUIS,14,True,unknown,1,175 - 200
1473,1474,164,6699.63,4910.41,RECIFE,2,False,meat,1,150 - 175
1474,1475,209,31315.09,22342.12,FORTALEZA,15,False,vegetable,1,200 - 225
1475,1476,135,24961.92,20247.56,RECIFE,6,False,unknown,1,125 - 150
1476,1477,177,9972.03,20105.699999999997,RECIFE,2,True,unknown,1,175 - 200
1477,1478,203,37202.0,28815.76,RECIFE,12,False,meat,1,200 - 225
1478,1479,190,24501.86,21271.82,RECIFE,9,False,meat,1,175 - 200
1479,1480,184,56054.18,47995.66,RECIFE,14,True,unknown,1,175 - 200
1480,1481,191,45116.81,30849.69,SAO LUIS,12,True,meat,1,175 - 200
1481,1482,226,51333.75,51168.0,FORTALEZA,15,False,unknown,1,225 - 250
1482,1483,195,16694.85,16239.85,RECIFE,6,False,meat,1,175 - 200
1483,1484,181,32544.44,25457.08,SAO LUIS,7,True,unknown,1,175 - 200
1484,1485,217,26791.37,21885.54,RECIFE,9,False,meat,1,200 - 225
1485,1486,190,56233.42,43440.82,RECIFE,12,True,unknown,1,175 - 200
1486,1487,152,7923.2,6734.01,RECIFE,2,False,unknown,1,150 - 175
1487,1488,189,40219.97,37061.79,SAO LUIS,11,True,unknown,1,175 - 200
1488,1489,152,35668.92,35552.79,SAO LUIS,10,False,unknown,1,150 - 175
1489,1490,128,14392.0,9842.87,SAO LUIS,7,False,vegetable,1,125 - 150
1490,1491,226,47172.35,34307.82,NATAL,10,False,unknown,1,225 - 250
1491,1492,177,12788.84,9961.5,RECIFE,3,True,unknown,1,175 - 200
1492,1493,182,19323.64,16781.4,RECIFE,7,True,meat,1,175 - 200
1493,1494,178,52809.97,43891.55,SAO LUIS,13,True,unknown,1,175 - 200
1494,1495,173,2222.77,1516.72,RECIFE,1,True,vegetable,1,150 - 175
1495,1496,124,13470.6,13062.34,RECIFE,5,False,meat,1,100 - 125
1496,1497,111,2506.63,2185.38,SAO LUIS,1,False,vegetable,1,100 - 125
1497,1498,170,28829.92,22085.95,RECIFE,15,False,vegetable,1,150 - 175
1498,1499,164,49054.18,36642.88,SAO LUIS,15,False,meat,1,150 - 175
1499,1500,179,19985.42,18792.47,FORTALEZA,13,True,vegetable,1,175 - 200
1500,1501,166,9192.1,9048.02,SAO LUIS,3,True,unknown,1,150 - 175
1501,1502,189,27069.7,23561.6,SAO LUIS,9,False,meat,1,175 - 200
1502,1503,134,17360.11,13429.72,RECIFE,5,False,meat,1,125 - 150
1503,1504,201,37243.28,28608.99,SAO LUIS,11,False,meat,1,200 - 225
1504,1505,229,51029.44,38519.92,RECIFE,11,False,unknown,1,225 - 250
1505,1506,124,7764.27,5980.99,NATAL,2,False,meat,1,100 - 125
1506,1507,194,29244.32,21170.05,RECIFE,8,False,meat,1,175 - 200
1507,1508,195,56822.73,48310.82,RECIFE,14,True,unknown,1,175 - 200
1508,1509,176,21380.64,21037.26,NATAL,8,True,meat,1,175 - 200
1509,1510,171,13126.91,12356.35,RECIFE,5,False,meat,1,150 - 175
1510,1511,175,22681.57,22441.15,RECIFE,6,True,unknown,1,175 - 200
1511,1512,184,36608.36,28245.95,RECIFE,8,True,unknown,1,175 - 200
1512,1513,126,6475.01,4379.2,FORTALEZA,2,False,meat,1,125 - 150
1513,1514,156,20735.01,15749.26,SAO LUIS,4,False,unknown,1,150 - 175
1514,1515,180,18425.53,14823.79,FORTALEZA,10,True,vegetable,1,175 - 200
1515,1516,189,51287.38,41727.59,SAO LUIS,12,True,unknown,1,175 - 200
1516,1517,211,26566.62,18534.06,SAO LUIS,12,False,vegetable,1,200 - 225
1517,1518,199,41002.54,30012.42,RECIFE,12,False,meat,1,175 - 200
1518,1519,134,25654.05,19039.82,RECIFE,8,False,meat,1,125 - 150
1519,1520,176,18590.31,20105.699999999997,FORTALEZA,5,True,meat,1,175 - 200
1520,1521,326,53283.05,36234.79,FORTALEZA,14,False,meat,1,325 - 350
1521,1522,178,13726.69,10223.78,RECIFE,4,False,meat,1,175 - 200
1522,1523,220,42156.38,36983.46,FORTALEZA,15,False,meat,1,200 - 225
1523,1524,224,44480.54,29920.32,SAO LUIS,12,False,meat,1,200 - 225
1524,1525,264,38441.42,25681.46,FORTALEZA,10,False,meat,1,250 - 275
1525,1526,203,53531.51,35709.52,RECIFE,14,False,meat,1,200 - 225
1526,1527,174,17194.33,12566.38,FORTALEZA,5,False,meat,1,150 - 175
1527,1528,166,27431.29,20770.61,RECIFE,6,False,unknown,1,150 - 175
1528,1529,224,23625.6,15967.32,RECIFE,6,False,meat,1,200 - 225
1529,1530,176,23606.23,16936.34,FORTALEZA,5,True,unknown,1,175 - 200
1530,1531,254,31160.67,24647.19,RECIFE,10,False,meat,1,250 - 275
1531,1532,130,20271.69,19896.62,RECIFE,8,False,meat,1,125 - 150
1532,1533,260,41938.62,33381.29,NATAL,13,False,meat,1,250 - 275
1533,1534,143,14334.45,13250.05,NATAL,4,False,unknown,1,125 - 150
1534,1535,113,7404.29,6249.71,RECIFE,2,False,meat,1,100 - 125
1535,1536,163,12307.65,8289.43,RECIFE,3,False,meat,1,150 - 175
1536,1537,116,5151.23,4174.15,FORTALEZA,2,False,meat,1,100 - 125
1537,1538,121,11570.74,11228.62,SAO LUIS,3,False,unknown,1,100 - 125
1538,1539,136,16404.0,13435.66,SAO LUIS,9,False,vegetable,1,125 - 150
1539,1540,168,13189.01,8973.33,RECIFE,4,False,meat,1,150 - 175
1540,1541,229,34290.27,28670.7,RECIFE,11,False,meat,1,225 - 250
1541,1542,200,47433.27,33797.92,SAO LUIS,14,False,meat,1,200 - 225
1542,1543,167,13754.67,13529.18,RECIFE,5,True,meat,1,150 - 175
1543,1544,146,11808.63,10962.34,FORTALEZA,3,False,unknown,1,125 - 150
1544,1545,134,5550.16,4811.46,NATAL,2,False,meat,1,125 - 150
1545,1546,174,9916.81,6951.37,RECIFE,5,True,vegetable,1,150 - 175
1546,1547,229,32081.21,21518.38,SAO LUIS,9,False,meat,1,225 - 250
1547,1548,175,48474.05,42801.63,RECIFE,12,False,unknown,1,175 - 200
1548,1549,220,41776.68,39039.75,RECIFE,11,False,unknown,1,200 - 225
1549,1550,142,4480.97,3978.3,RECIFE,2,False,meat,1,125 - 150
1550,1551,199,18835.33,17153.2,FORTALEZA,7,False,meat,1,175 - 200
1551,1552,227,10602.34,9691.15,SAO LUIS,4,False,meat,1,225 - 250
1552,1553,261,47264.65,32814.76,SAO LUIS,13,False,meat,1,250 - 275
1553,1554,155,25224.06,20782.17,RECIFE,8,False,meat,1,150 - 175
1554,1555,109,3187.81,2825.88,SAO LUIS,1,False,meat,1,100 - 125
1555,1556,159,14724.27,11455.18,RECIFE,8,False,vegetable,1,150 - 175
1556,1557,179,19131.98,15233.8,RECIFE,10,True,vegetable,1,175 - 200
1557,1558,173,14810.36,11606.96,FORTALEZA,5,True,meat,1,150 - 175
1558,1559,195,64713.52,48272.74,FORTALEZA,14,True,unknown,1,175 - 200
1559,1560,185,41109.21,31761.4,RECIFE,13,False,meat,1,175 - 200
1560,1561,189,28389.28,27283.13,FORTALEZA,11,True,meat,1,175 - 200
1561,1562,142,29117.73,23850.61,FORTALEZA,10,False,meat,1,125 - 150
1562,1563,103,6289.54,4621.74,FORTALEZA,2,False,meat,1,100 - 125
1563,1564,136,5495.45,4280.52,RECIFE,3,False,vegetable,1,125 - 150
1564,1565,100,3482.81,3137.17,RECIFE,1,False,meat,1,100 - 125
1565,1566,129,7324.7,6611.73,SAO LUIS,3,False,meat,1,125 - 150
1566,1567,180,23110.8,21494.85,RECIFE,14,False,vegetable,1,175 - 200
1567,1568,110,13651.11,13139.31,NATAL,5,False,meat,1,100 - 125
1568,1569,101,5851.24,4038.32,SAO LUIS,2,False,meat,1,100 - 125
1569,1570,232,29674.05,25218.61,RECIFE,7,False,unknown,1,225 - 250
1570,1571,188,23524.76,18878.34,RECIFE,8,False,meat,1,175 - 200
1571,1572,182,37841.12,29510.96,SAO LUIS,12,False,meat,1,175 - 200
1572,1573,118,12188.56,8810.58,SAO LUIS,4,False,meat,1,100 - 125
1573,1574,168,6662.82,4672.33,RECIFE,2,False,meat,1,150 - 175
1574,1575,178,12240.44,10960.54,SAO LUIS,3,True,unknown,1,175 - 200
1575,1576,140,2741.28,2108.74,RECIFE,1,False,vegetable,1,125 - 150
1576,1577,109,6828.8,6467.04,RECIFE,3,False,meat,1,100 - 125
1577,1578,252,42111.04,37107.45,FORTALEZA,15,False,meat,1,250 - 275
1578,1579,170,13313.24,11217.09,FORTALEZA,7,True,vegetable,1,150 - 175
1579,1580,271,61205.56,52211.05,RECIFE,15,False,unknown,1,250 - 275
1580,1581,139,14790.64,10007.5,SAO LUIS,3,False,unknown,1,125 - 150
1581,1582,151,23100.46,17119.52,NATAL,11,False,vegetable,1,150 - 175
1582,1583,221,24051.2,16512.65,RECIFE,7,False,meat,1,200 - 225
1583,1584,176,17625.66,12750.62,SAO LUIS,8,True,vegetable,1,175 - 200
1584,1585,165,7340.45,5690.96,NATAL,2,True,unknown,1,150 - 175
1585,1586,158,11059.59,9691.26,SAO LUIS,6,False,vegetable,1,150 - 175
1586,1587,179,24246.95,18964.74,FORTALEZA,8,True,meat,1,175 - 200
1587,1588,190,22107.21,17978.07,RECIFE,5,False,unknown,1,175 - 200
1588,1589,224,56008.42,50750.32,SAO LUIS,14,False,unknown,1,200 - 225
1589,1590,173,15800.29,12654.86,SAO LUIS,5,False,meat,1,150 - 175
1590,1591,164,21163.37,15040.03,RECIFE,6,False,meat,1,150 - 175
1591,1592,134,23845.53,21912.44,SAO LUIS,6,False,unknown,1,125 - 150
1592,1593,195,61799.6,51138.8,SAO LUIS,15,True,unknown,1,175 - 200
1593,1594,162,18720.24,17655.88,SAO LUIS,5,False,unknown,1,150 - 175
1594,1595,300,62234.22,45019.19,RECIFE,13,False,unknown,1,300 - 325
1595,1596,186,50657.96,36123.59,RECIFE,14,True,meat,1,175 - 200
1596,1597,176,26357.09,19535.09,SAO LUIS,6,True,unknown,1,175 - 200
1597,1598,119,21425.35,20462.38,RECIFE,8,False,meat,1,100 - 125
1598,1599,182,31642.45,21901.16,RECIFE,15,True,vegetable,1,175 - 200
1599,1600,184,58562.94,41709.62,FORTALEZA,12,True,unknown,1,175 - 200
1600,1601,187,47419.44,37167.95,SAO LUIS,11,True,unknown,1,175 - 200
1601,1602,170,18287.24,14034.81,NATAL,6,True,meat,1,150 - 175
1602,1603,187,28506.39,21794.72,RECIFE,9,False,meat,1,175 - 200
1603,1604,180,12304.59,10074.35,SAO LUIS,3,True,unknown,1,175 - 200
1604,1605,169,6094.55,5401.28,RECIFE,2,True,unknown,1,150 - 175
1605,1606,180,25772.69,20582.35,RECIFE,6,False,unknown,1,175 - 200
1606,1607,175,9367.13,6763.48,RECIFE,5,True,vegetable,1,175 - 200
1607,1608,185,41571.48,33272.22,SAO LUIS,10,True,unknown,1,175 - 200
1608,1609,182,39879.08,37942.66,RECIFE,11,True,unknown,1,175 - 200
1609,1610,178,31393.59,21167.83,SAO LUIS,6,True,unknown,1,175 - 200
1610,1611,172,16539.7,12000.22,SAO LUIS,8,True,vegetable,1,150 - 175
1611,1612,140,17257.86,16534.6,SAO LUIS,7,False,meat,1,125 - 150
1612,1613,154,38795.63,26961.08,SAO LUIS,11,False,meat,1,150 - 175
1613,1614,174,18319.61,14768.28,RECIFE,4,False,unknown,1,150 - 175
1614,1615,235,37095.44,32658.57,RECIFE,13,False,meat,1,225 - 250
1615,1616,174,9386.87,6336.77,RECIFE,3,False,meat,1,150 - 175
1616,1617,143,14785.84,10435.67,NATAL,4,False,meat,1,125 - 150
1617,1618,283,68427.17,48893.4,SAO LUIS,14,False,unknown,1,275 - 300
1618,1619,163,3345.51,2926.31,RECIFE,2,True,vegetable,1,150 - 175
1619,1620,158,21581.01,16353.75,RECIFE,11,False,vegetable,1,150 - 175
1620,1621,156,14179.65,10424.22,RECIFE,4,False,meat,1,150 - 175
1621,1622,191,24243.67,23612.97,NATAL,9,False,meat,1,175 - 200
1622,1623,168,24182.11,19174.03,RECIFE,13,False,vegetable,1,150 - 175
1623,1624,192,25492.14,19920.76,NATAL,13,False,vegetable,1,175 - 200
1624,1625,148,7073.48,5107.17,FORTALEZA,2,False,meat,1,125 - 150
1625,1626,179,30543.94,25781.71,RECIFE,10,False,meat,1,175 - 200
1626,1627,200,30341.38,21245.32,RECIFE,6,False,unknown,1,200 - 225
1627,1628,214,39509.72,30290.36,RECIFE,12,False,meat,1,200 - 225
1628,1629,355,57120.78,41443.93,SAO LUIS,12,False,unknown,1,350 - 375
1629,1630,176,21012.78,18838.02,SAO LUIS,13,True,vegetable,1,175 - 200
1630,1631,197,64197.45,46149.98,RECIFE,13,True,unknown,1,175 - 200
1631,1632,174,41125.84,28537.39,SAO LUIS,11,False,meat,1,150 - 175
1632,1633,160,11937.81,11424.54,FORTALEZA,8,False,vegetable,1,150 - 175
1633,1634,134,11639.6,8011.75,RECIFE,2,False,unknown,1,125 - 150
1634,1635,184,28069.43,18846.29,SAO LUIS,13,True,vegetable,1,175 - 200
1635,1636,172,17241.34,11515.94,NATAL,3,False,unknown,1,150 - 175
1636,1637,186,37374.34,29279.67,RECIFE,8,True,unknown,1,175 - 200
1637,1638,174,28502.07,20791.96,FORTALEZA,6,True,unknown,1,150 - 175
1638,1639,172,7390.5,20105.699999999997,FORTALEZA,4,True,vegetable,1,150 - 175
1639,1640,241,36078.79,25496.86,NATAL,10,False,meat,1,225 - 250
1640,1641,164,33927.82,27946.43,RECIFE,11,False,meat,1,150 - 175
1641,1642,180,18451.32,13327.99,FORTALEZA,9,True,vegetable,1,175 - 200
1642,1643,100,1759.54,1584.02,RECIFE,1,False,vegetable,1,100 - 125
1643,1644,295,30049.4,22217.95,SAO LUIS,9,False,meat,1,275 - 300
1644,1645,244,23033.51,17900.56,FORTALEZA,7,False,meat,1,225 - 250
1645,1646,194,43184.43,32863.55,NATAL,9,True,unknown,1,175 - 200
1646,1647,247,46155.31,36227.49,RECIFE,14,False,meat,1,225 - 250
1647,1648,205,27109.99,23535.2,SAO LUIS,7,False,unknown,1,200 - 225
1648,1649,379,62541.83,43575.47,RECIFE,12,False,unknown,1,375 - 400
1649,1650,186,20388.34,17788.52,NATAL,7,True,meat,1,175 - 200
1650,1651,240,42911.08,28610.98,SAO LUIS,11,False,meat,1,225 - 250
1651,1652,119,7593.56,6283.92,RECIFE,3,False,meat,1,100 - 125
1652,1653,102,4401.43,3814.89,FORTALEZA,2,False,meat,1,100 - 125
1653,1654,174,12181.97,9329.41,RECIFE,6,True,vegetable,1,150 - 175
1654,1655,293,56980.02,46409.79,RECIFE,13,False,unknown,1,275 - 300
1655,1656,307,62457.1,52406.08,RECIFE,15,False,unknown,1,300 - 325
1656,1657,263,33515.42,30803.52,RECIFE,12,False,meat,1,250 - 275
1657,1658,170,4847.47,3524.33,RECIFE,1,True,meat,1,150 - 175
1658,1659,204,49313.01,34269.94,RECIFE,10,False,unknown,1,200 - 225
1659,1660,158,22303.36,19734.19,RECIFE,8,False,meat,1,150 - 175
1660,1661,172,20598.27,16689.3,FORTALEZA,7,False,meat,1,150 - 175
1661,1662,200,46052.88,30911.02,RECIFE,12,False,meat,1,200 - 225
1662,1663,141,8768.63,8350.94,SAO LUIS,3,False,meat,1,125 - 150
1663,1664,168,10015.55,8381.72,NATAL,6,False,vegetable,1,150 - 175
1664,1665,193,34275.64,28689.01,NATAL,8,False,unknown,1,175 - 200
1665,1666,179,24368.23,20901.79,FORTALEZA,6,True,unknown,1,175 - 200
1666,1667,173,31546.46,21598.8,FORTALEZA,9,True,meat,1,150 - 175
1667,1668,174,9919.75,9623.25,RECIFE,3,True,unknown,1,150 - 175
1668,1669,169,18608.46,14079.26,RECIFE,9,True,vegetable,1,150 - 175
1669,1670,187,55725.99,50889.44,NATAL,15,True,unknown,1,175 - 200
1670,1671,206,31569.93,21496.25,FORTALEZA,9,False,meat,1,200 - 225
1671,1672,215,17460.39,14083.18,RECIFE,4,False,unknown,1,200 - 225
1672,1673,224,38791.31,36808.89,NATAL,11,False,unknown,1,200 - 225
1673,1674,186,30384.18,25448.19,RECIFE,10,True,meat,1,175 - 200
1674,1675,193,48558.53,36540.67,RECIFE,15,False,meat,1,175 - 200
1675,1676,175,20517.7,17443.1,FORTALEZA,12,True,vegetable,1,175 - 200
1676,1677,216,35337.31,31051.87,RECIFE,9,False,unknown,1,200 - 225
1677,1678,178,30847.55,26599.87,RECIFE,11,True,meat,1,175 - 200
1678,1679,192,39384.62,28287.47,FORTALEZA,11,False,meat,1,175 - 200
1679,1680,232,41159.57,29529.38,NATAL,12,False,meat,1,225 - 250
1680,1681,163,30552.61,30356.27,NATAL,9,False,unknown,1,150 - 175
1681,1682,109,8949.65,6638.93,SAO LUIS,3,False,meat,1,100 - 125
1682,1683,179,25363.33,21964.2,RECIFE,9,True,meat,1,175 - 200
1683,1684,169,24297.21,17672.9,SAO LUIS,5,True,unknown,1,150 - 175
1684,1685,192,58771.2,20105.699999999997,SAO LUIS,14,True,unknown,1,175 - 200
1685,1686,244,13984.06,13307.46,FORTALEZA,4,False,unknown,1,225 - 250
1686,1687,173,17306.09,11812.12,SAO LUIS,8,True,vegetable,1,150 - 175
1687,1688,177,39232.66,27015.04,RECIFE,11,False,meat,1,175 - 200
1688,1689,114,3911.14,3759.09,NATAL,2,False,meat,1,100 - 125
1689,1690,220,43681.37,30304.41,RECIFE,9,False,unknown,1,200 - 225
1690,1691,188,35479.82,34584.48,RECIFE,14,False,meat,1,175 - 200
1691,1692,137,5884.66,4440.33,NATAL,1,False,unknown,1,125 - 150
1692,1693,218,36875.18,31262.74,RECIFE,13,False,meat,1,200 - 225
1693,1694,182,54707.29,36672.31,SAO LUIS,15,True,meat,1,175 - 200
1694,1695,156,12852.92,11355.59,FORTALEZA,3,False,unknown,1,150 - 175
1695,1696,237,34210.57,30681.0,FORTALEZA,9,False,unknown,1,225 - 250
1696,1697,180,32885.82,30266.71,RECIFE,12,True,meat,1,175 - 200
1697,1698,231,43868.5,36341.88,RECIFE,15,False,meat,1,225 - 250
1698,1699,141,10984.87,7538.6,RECIFE,3,False,meat,1,125 - 150
1699,1700,248,20691.49,13858.67,SAO LUIS,4,False,unknown,1,225 - 250
1700,1701,168,34935.06,30443.63,SAO LUIS,12,False,meat,1,150 - 175
1701,1702,247,51449.27,34830.12,SAO LUIS,14,False,meat,1,225 - 250
1702,1703,171,6414.96,5521.23,SAO LUIS,2,True,meat,1,150 - 175
1703,1704,130,7104.27,5952.89,SAO LUIS,2,False,meat,1,125 - 150
1704,1705,181,19722.98,13360.06,SAO LUIS,5,False,meat,1,175 - 200
1705,1706,184,41638.32,35128.22,SAO LUIS,14,False,meat,1,175 - 200
1706,1707,167,21274.79,15977.42,RECIFE,6,False,meat,1,150 - 175
1707,1708,187,27136.21,21135.29,RECIFE,6,False,unknown,1,175 - 200
1708,1709,118,8086.37,7722.86,RECIFE,3,False,meat,1,100 - 125
1709,1710,166,9558.91,8227.72,RECIFE,5,True,vegetable,1,150 - 175
1710,1711,300,35865.8,24022.17,FORTALEZA,10,False,meat,1,300 - 325
1711,1712,137,19860.67,16329.9,RECIFE,7,False,meat,1,125 - 150
1712,1713,170,24013.71,16077.74,FORTALEZA,11,False,vegetable,1,150 - 175
1713,1714,126,8441.04,5915.25,RECIFE,4,False,vegetable,1,125 - 150
1714,1715,108,2342.54,1616.08,SAO LUIS,1,False,vegetable,1,100 - 125
1715,1716,287,63883.28,47812.0,RECIFE,14,False,unknown,1,275 - 300
1716,1717,215,34850.3,23239.95,SAO LUIS,9,False,meat,1,200 - 225
1717,1718,120,5330.5,3984.42,FORTALEZA,2,False,meat,1,100 - 125
1718,1719,203,24711.42,19623.15,RECIFE,8,False,meat,1,200 - 225
1719,1720,201,41278.15,33395.81,RECIFE,10,False,unknown,1,200 - 225
1720,1721,173,37776.95,34593.03,RECIFE,14,False,meat,1,150 - 175
1721,1722,102,5900.7,5045.15,SAO LUIS,2,False,meat,1,100 - 125
1722,1723,154,39549.41,31866.39,SAO LUIS,13,False,meat,1,150 - 175
1723,1724,318,50465.79,37237.0,SAO LUIS,11,False,unknown,1,300 - 325
1724,1725,155,19983.67,16126.39,RECIFE,6,False,meat,1,150 - 175
1725,1726,120,11745.72,8410.45,RECIFE,3,False,meat,1,100 - 125
1726,1727,166,7308.98,6569.44,SAO LUIS,4,True,vegetable,1,150 - 175
1727,1728,183,42991.16,30131.77,RECIFE,9,True,unknown,1,175 - 200
1728,1729,178,19329.14,18111.77,NATAL,7,True,meat,1,175 - 200
1729,1730,249,62265.27,47465.48,FORTALEZA,14,False,unknown,1,225 - 250
1730,1731,180,48626.59,39166.38,RECIFE,11,True,unknown,1,175 - 200
1731,1732,220,24443.22,21802.49,FORTALEZA,15,False,vegetable,1,200 - 225
1732,1733,154,19499.41,17922.73,RECIFE,5,False,unknown,1,150 - 175
1733,1734,258,40755.18,31033.82,NATAL,9,False,unknown,1,250 - 275
1734,1735,187,22480.12,20105.699999999997,SAO LUIS,15,False,vegetable,1,175 - 200
1735,1736,214,31320.01,21022.77,FORTALEZA,8,False,meat,1,200 - 225
1736,1737,150,10416.45,7351.03,RECIFE,3,False,meat,1,150 - 175
1737,1738,334,53090.02,39136.37,SAO LUIS,11,False,unknown,1,325 - 350
1738,1739,219,52164.52,51739.45,RECIFE,15,False,unknown,1,200 - 225
1739,1740,150,7804.17,6303.78,RECIFE,4,False,vegetable,1,150 - 175
1740,1741,151,15088.73,10565.59,SAO LUIS,4,False,meat,1,150 - 175
1741,1742,180,48501.11,36799.38,SAO LUIS,15,True,meat,1,175 - 200
1742,1743,213,21578.32,14643.27,SAO LUIS,6,False,meat,1,200 - 225
1743,1744,199,52867.09,47227.64,SAO LUIS,13,True,unknown,1,175 - 200
1744,1745,176,24763.44,16977.94,NATAL,7,True,meat,1,175 - 200
1745,1746,194,34896.94,23497.59,NATAL,7,False,unknown,1,175 - 200
1746,1747,169,10997.94,9314.35,FORTALEZA,6,True,vegetable,1,150 - 175
1747,1748,82,2360.56,1649.88,RECIFE,1,False,vegetable,1,
1748,1749,149,13164.13,11332.31,SAO LUIS,5,False,meat,1,125 - 150
1749,1750,304,45677.73,37156.2,SAO LUIS,15,False,meat,1,300 - 325
1750,1751,180,16706.5,12051.62,RECIFE,8,True,vegetable,1,175 - 200
1751,1752,99,4542.86,3323.19,NATAL,1,False,meat,1,
1752,1753,158,13577.35,10104.87,SAO LUIS,4,False,meat,1,150 - 175
1753,1754,198,45774.06,31661.56,FORTALEZA,9,False,unknown,1,175 - 200
1754,1755,159,7189.71,6853.4,FORTALEZA,5,True,vegetable,1,150 - 175
1755,1756,167,10003.79,9414.05,SAO LUIS,4,True,meat,1,150 - 175
1756,1757,210,13361.47,9796.79,RECIFE,7,False,vegetable,1,200 - 225
1757,1758,109,4405.06,4110.73,SAO LUIS,1,False,unknown,1,100 - 125
1758,1759,95,5612.83,5312.37,RECIFE,2,False,unknown,1,
1759,1760,89,2906.7,2855.57,SAO LUIS,2,False,vegetable,1,
1760,1761,147,12457.69,11684.87,FORTALEZA,5,False,meat,1,125 - 150
1761,1762,191,30722.02,23125.27,RECIFE,7,False,unknown,1,175 - 200
1762,1763,222,32126.6,21875.28,RECIFE,6,False,unknown,1,200 - 225
1763,1764,250,47455.65,37383.76,SAO LUIS,15,False,meat,1,250 - 275
1764,1765,257,51998.64,35189.02,RECIFE,10,False,unknown,1,250 - 275
1765,1766,201,50587.62,40774.0,FORTALEZA,12,False,unknown,1,200 - 225
1766,1767,166,12371.26,8613.27,SAO LUIS,3,True,meat,1,150 - 175
1767,1768,177,20857.74,15181.77,NATAL,6,True,meat,1,175 - 200
1768,1769,158,31662.55,28827.04,FORTALEZA,8,False,unknown,1,150 - 175
1769,1770,253,47903.26,33268.13,SAO LUIS,13,False,meat,1,250 - 275
1770,1771,168,5829.51,3938.12,SAO LUIS,3,True,vegetable,1,150 - 175
1771,1772,222,29374.46,21049.75,RECIFE,8,False,meat,1,200 - 225
1772,1773,190,36656.92,25956.34,RECIFE,7,False,unknown,1,175 - 200
